"","Ductal","Cancer","mDCs","pDCs","Macrophages","Mast","T","Monocytes","coordX","coordY"
"27x34",0.106605719980452,0.0284741702524053,0.186801185531265,0.0436395311246897,0.121213321849687,0.216934232902673,0.0418576281216749,0.254474210237153,27,34
"27x35",0.0486605134361993,0.00325117522017985,0.325886873073032,0.0891855993663704,0.308997439284914,0.0209059102260681,0.0439608872582139,0.159151602135023,27,35
"27x36",0.0568921567800191,0.00456283965655695,0.397931767251705,0.0503555503876952,0.201963738537714,0.0238739161606587,0.0489481671151875,0.215471864110464,27,36
"27x37",0.0972948888668978,3.35791145841026e-17,0.379984430830906,0.0532701232169208,0.166009444751599,0.162966778015693,0.0537288941039693,0.0867454402140132,27,37
"27x38",0.223256036699433,0.0296474144045586,0.141109744049555,0.0435893944140546,0.369290675316212,0.00801801829572667,0.0812618780675559,0.103826838752905,27,38
"27x39",0.126150840253572,0.0506230434043785,0.40497817734321,0.101392749555195,0.10672270444804,0.0750002092361096,0.0226443734614479,0.112487902298046,27,39
"27x40",0.158749652217156,0.0436379974509508,0.217437094372238,0.0910821135336745,0.137545848588652,0.151608324798985,0.119787815318496,0.0801511537198479,27,40
"27x41",0.159045920184929,0.129644898243764,0.0379945375098761,0.0788911016473513,0.201230566612015,0.130610241743156,0.0225255011887221,0.240057232870187,27,41
"27x42",0.164687404862565,0.043498492574732,0.27660231111172,0.107748578282008,0.0489017977806756,0.0232159582512295,0.0798970495002767,0.255448407636793,27,42
"27x43",0.287537658427898,0.0410814880534302,0.141964664811773,0.0821800296549009,0.176393006497327,0.110142198571257,0.0592541255493447,0.101446828434069,27,43
"27x44",0.193975077801339,0.13003739254358,0.037387147244379,0.0825365688970358,0.163429322167775,0.161222292909166,0.00484893988976855,0.226563258546957,27,44
"27x45",0.228527019207884,0.204158787146754,0.0141016645781216,0.083603723360136,0.153147825099981,0.089769472453919,0.0852982793708203,0.141393228782384,27,45
"27x46",0.307075498416416,0.101187845576661,0.20371992549713,0.0813789926839162,0.0613303499775434,0.117771541918707,0.0520223197218753,0.0755135262077508,27,46
"27x47",0.232354209520616,0.0950299150111353,0.297268662434842,0.115202332763325,0.0508941212481236,0.0249327566425354,0.11010261767813,0.0742153847012922,27,47
"27x48",0.301478456731692,0.0497552869010113,0.216090307281149,0.0596146554926085,0.211414881469159,0.022144381156269,0.0546827741140258,0.0848192568540853,27,48
"27x49",0.294134243777856,0.119365115129973,0.197685745454856,0.0750267711893615,0.0517475666989383,0.0198934429706469,0.0522455766537578,0.18990153812461,27,49
"28x0",0.230181805458501,0.2370623056795,0.119803080991714,0.128323782741442,0.0401409195845674,0.0263134551841984,0.0821171186930461,0.13605753166703,28,0
"28x1",0.124195642063748,0.201514447352666,0.0924087665120921,0.0760663221580529,0.0951401407414941,0.101058878310105,0.235036017093789,0.0745797857680533,28,1
"28x2",0.237577606717492,0.211156573016571,0.0667582454170303,0.0839999342866816,0.0763806379791177,0.0330355616484233,0.0852240394280391,0.205867401506644,28,2
"28x3",0.214576771651351,0.263709250976634,0.00743878003268609,0.102624448172773,0.227559631873938,0.0252535023491539,0.123298788254893,0.03553882668857,28,3
"28x4",0.328570304753057,0.263893040906181,0.0193430210663953,0.0984494366787837,0.119940852660252,0.0415564623326067,0.0242634957939921,0.103983385808733,28,4
"28x5",0.22430609570965,0.279486098961761,0.0564928260544765,0.116239642772791,0.0815833798482224,0.0573301617287909,0.0958405475797343,0.0887212473445746,28,5
"28x6",0.220960463625686,0.265683118911198,0.0615197116732587,0.067516669694842,0.19203957562493,0.0321959399526554,0.0794973046627798,0.0805872158546509,28,6
"28x7",0.24299457355185,0.211589766283939,4.24656962148822e-17,0.122207047954926,0.165595206617492,0.086374090311946,0.0695460793956156,0.10169323588423,28,7
"28x8",0.175239951694868,0.348949173304369,0.0388080557301752,0.151302304977131,0.191531490020612,0.0157770181671638,0.0591077332693161,0.0192842728363655,28,8
"28x9",0.165847337920888,0.282513674873069,0.236118159346373,0.0726653934331121,0.0520673288643986,0.0209308182048113,0.085115969927361,0.0847413174299872,28,9
"28x10",0.131198200355392,0.275895889963028,0.0568454179683765,0.121802051681382,0.261902784507654,0.0209320742585152,0.0680985527010579,0.0633250285645946,28,10
"28x11",0.0583680053615151,0.300918873761792,0.0119591392328307,0.066469147717126,0.130890240487088,0.137491968990169,0.217359653104174,0.0765429713453055,28,11
"28x12",0.232637743872347,0.225471079465024,0.0291395518210974,0.109099264372585,0.226154595147481,0.0185428841217653,0.127519741049779,0.0314351401499211,28,12
"28x13",0.229708625939656,0.087763576607032,0.0319620465303703,0.0918890639988623,0.260400663658331,0.0241695704470734,0.122859383979303,0.151247068839372,28,13
"28x14",0.174052644875233,0.271332302356795,0.0926826146146562,0.0465769464579776,0.112226310044853,0.0144539921629751,0.189096895635797,0.0995782938517134,28,14
"28x15",0.0989280670240175,0.307854213694437,0.0782686336101377,0.0949675056651557,0.16258497364555,0.0076109685106804,0.162621229171254,0.0871644086787674,28,15
"28x16",0.12575105536682,0.161930893369908,0.138507348548664,0.0558540015218707,0.32217201272912,0.0296465459714717,0.0721020463808713,0.0940360961112748,28,16
"28x17",0.179805230995011,0.168019171673936,2.90855796170621e-119,0.0652663332303133,0.254151211359472,0.00396967281526123,0.112464803363702,0.216323576562306,28,17
"28x18",0.197069672624743,0.0944319274582907,0.236837424848753,0.0848038620136545,0.170736946101551,0.0316401288896319,0.0875566278314532,0.0969234102319219,28,18
"28x19",0.120880121545114,0.162138109467168,0.232990250019835,0.0634524573507524,0.151970699872082,0.118205078958308,0.0665603587614566,0.0838029240252852,28,19
"28x20",0.155161106992832,0.132844165038841,0.132356309784609,0.0974165052687752,0.212321153277348,0.0742083880427009,0.13497062824621,0.0607217433486825,28,20
"28x21",0.12260114400257,0.237271909244412,0.0925718118710126,0.0906303668372018,0.157652326789423,0.0242619918307127,0.0862755069181812,0.188734942506486,28,21
"28x22",0.182001628753801,0.0692564062162497,0.122232506880758,0.0551565941683955,0.127802020536447,0.0164296855439997,0.11559107924361,0.31153007865674,28,22
"28x23",0.0891897093369774,0.133205755105781,0.277141675592432,0.0601794702879979,0.216376893668205,0.00848179841339413,0.0767604031112731,0.138664294483939,28,23
"28x24",0.114274213427482,0.106940359376709,0.209077208975419,0.072822647617162,0.225868413540274,0.0354317739543211,0.0523048510173811,0.183280532091252,28,24
"28x25",0.0872668861839228,0.00375835247754522,0.190516219172167,0.0545376340105485,0.131522718258395,0.118482968667738,0.0953147297365709,0.318600491493112,28,25
"28x26",0.0766606521869919,0.0459555864242691,0.339868419796145,0.0335763842826672,0.131836246446904,0.0902471339499239,0.117893655167506,0.163961921745593,28,26
"28x27",0.0611598193444035,0.00733368535791286,0.505237567691836,0.0675912779179539,0.194180050409048,0.0305810402633307,0.011543774039426,0.122372784976089,28,27
"28x28",0.133146706821637,0.0964003490259163,0.14742682389172,0.0859267250932644,0.164456606131114,0.113374775256181,0.112361532241141,0.146906481539026,28,28
"28x29",1.23832305665073e-17,0,0.182979327965445,0.0174017641326974,0.145060143758615,0.148437633893804,0.156910608413652,0.349210521835788,28,29
"28x30",0.00693608662458072,0.00439939557072219,0.197246542078843,0.0596763950353392,0.342091695052111,0.0939964654068066,0.180101962772459,0.115551457459139,28,30
"28x31",0.0484824171919977,0.000684680588192209,0.226384845063527,0.0556044392829678,0.287368897434274,0.0128308862570753,0.0257532326103487,0.342890601571616,28,31
"28x32",0.132670372156241,0.0322535081798778,0.142980094959977,0.0702852276928888,0.129000966029675,0.196295531973967,0.0815831720772189,0.214931126930155,28,32
"28x33",0.128556081425423,0.038271896538937,0.279626732947091,0.0961652513538118,0.176955271186838,0.0151913844463496,0.0699090749514825,0.195324307150066,28,33
"28x34",0.0869825118122346,0.106165751273902,0.258154636285701,0.0310987886836534,0.142466262441837,0.020054268287184,0.160191885045747,0.19488589616974,28,34
"28x35",0.110327513469341,0.119396989948748,0.357679827724631,0.056225299348937,0.175976686539258,0.0276964656817109,0.0780655688584981,0.0746316484288756,28,35
"28x36",0.164056430646846,0.0835041758628116,0.233185232203175,0.0790795165660809,0.164143366200948,0.114397717562216,0.0736115295367706,0.0880220314211519,28,36
"28x37",0.164342717832746,0.0180780387920363,0.0662081434859066,0.101139866787223,0.234042872991453,0.0916931464500131,0.09743051453936,0.227064699121262,28,37
"28x38",0.181481537912461,0.138412994212924,0.135799713339494,0.0942069153503458,0.209124866301996,0.0629125152953382,0.0427407167888803,0.135320740798561,28,38
"28x39",0.108548121232764,0.10207976402821,0.206981072026786,0.101715621901676,0.0486523742547174,0.154832270768772,0.0657033987371806,0.211487377049894,28,39
"28x40",0.171874044179499,0.0647357060312328,0.121035386200995,0.0501465117560591,0.0786459341034473,0.0711340342116479,0.256868151206927,0.185560232310193,28,40
"28x41",0.233085035331403,0.137362901669974,0.201956266837034,0.0883179154810483,0.111240282696309,0.0743498624413812,0.0356989505417007,0.117988785001149,28,41
"28x42",0.26089163187262,0.0948207125902842,0.0659792237655206,0.0954279527313562,0.193466951699266,0.0187127778443834,0.078872065427304,0.191828684069266,28,42
"28x43",0.211391426303482,0.0290594903491893,0.271947382537298,0.0947895021436023,0.212336723014921,0.0365007581855546,0.0823984354899943,0.0615762819759589,28,43
"28x44",0.241985386893054,0.0824150172014379,0.0406393986133074,0.128562416695535,0.181219587510005,0.0928140663827411,0.125259241841821,0.107104884862099,28,44
"28x45",0.234884397599914,0.0512922062475343,0.311337348789464,0.0247246948821332,0.161434918955542,0.0316383326637601,0.0402816380552408,0.144406462806412,28,45
"28x46",0.338089048606086,0.0941447847951834,0.0669682887382981,0.0810580540369299,0.117436338241994,0.0636903939090715,0.0901076865207549,0.148505405151682,28,46
"28x47",0.349572362138709,0.172011791480797,0.0684452039567379,0.041674040809433,0.085981419003813,0.0366630980179764,0.021607282142311,0.224044802450223,28,47
"28x48",0.383292376698973,0.111147152441102,0.0758505169613374,0.0864042308811539,0.103727863338216,0.0869045935727892,0.053062892165047,0.0996103739413813,28,48
"28x49",0.209661954492797,0.25859236821468,0.11257809995569,0.136128431863484,0.0971726640194,0.0290852571716584,0.0691740526087689,0.087607171673522,28,49
"29x0",0.145662014073471,0.35637343720275,0.00215816287891433,0.0460434133246553,0.0942836261481729,0.0221458884213627,0.131477821556403,0.20185563639427,29,0
"29x1",0.156284626358118,0.303475925722689,0.033631290715206,0.110851216101817,0.0977825835755833,0.0992786919952193,0.114800254865586,0.0838954106657813,29,1
"29x2",0.113046085258495,0.25875104199519,0.144469176629691,0.117414052289273,0.0899187488752813,0.00595642409276233,0.0993416039276167,0.171102866931691,29,2
"29x3",0.13366079817085,0.43260088220628,0.0306447820438675,0.0965535095869949,0.126646471367037,0.0262651935425656,0.0862986926687845,0.0673296704136208,29,3
"29x4",0.294705068524652,0.192317072138128,0.0609167434660495,0.101730249446418,0.0821725276387921,0.0123310391322532,0.125922520843746,0.129904778809961,29,4
"29x5",0.228302261576343,0.271944540303613,2.57667368657704e-17,0.0882881530312282,0.171549247469584,0.0563838324928743,0.0736500717976625,0.109881893328694,29,5
"29x6",0.196077377466827,0.194059365778443,0.0877864706370278,0.0484077719758488,0.283741487836646,0.0264163419137455,0.068198456605666,0.0953127277857961,29,6
"29x7",0.1225042740203,0.295313870712686,0.103782760817087,0.0919675922970477,0.12504483078619,0.0241559868575241,0.1430816487701,0.0941490357390661,29,7
"29x8",0.146431134788492,0.342601541029496,0.0199217146933588,0.0900673503188464,0.186037763062618,0.0217939544620635,0.0661357845225442,0.127010757122581,29,8
"29x9",0.18919266412862,0.303131831404145,0.0135732461040307,0.127092611860685,0.181685237632404,0.0689875181798471,0.046874090417879,0.0694628002723885,29,9
"29x10",0.236087970530746,0.238747249222602,0.0455262122803981,0.0743770864576956,0.180399448601789,0.0306236429655291,0.120119863352273,0.0741185265889666,29,10
"29x11",0.176499631887637,0.161353825292651,0.186921224541701,0.0699365219677722,0.131513088046615,0.0230734427364668,0.176845893009495,0.0738563725176625,29,11
"29x12",0.162305522415805,0.29603958227443,0.0222634236482591,0.0766319908261721,0.118970876989238,0.0328637935071774,0.0650954483715928,0.225829361967325,29,12
"29x13",0.180882589160594,0.213442421191591,0.15162506836253,0.131120034664616,0.0502991844331466,0.0984976881108023,0.130082021031514,0.0440509930452067,29,13
"29x14",0.224901891474138,0.250458757572735,0.0121341293647874,0.139294214681293,0.0651723610319686,0.0288331676931311,0.0676809731337677,0.211524505048179,29,14
"29x15",0.198587526713544,0.21533360808588,0.132245646295804,0.0924088965779684,0.120978106188625,0.0281862463695851,0.134462713494516,0.0777972562740788,29,15
"29x16",0.272773040177204,0.128360869961697,0.0548227215224141,0.176596637152085,0.0963363695331148,0.0277573995730235,0.0514434229758209,0.191909539104641,29,16
"29x17",0.206755172279592,0.202495927683303,0.172987541520622,0.0683692321319557,0.0778750891340278,0.0586053399691051,0.159643465065565,0.0532682322158288,29,17
"29x18",0.323185352945063,0.136342537877906,0.126477153043982,0.0939318913242551,0.183401570477397,0.0267514804255234,0.0388514615429165,0.0710585523629576,29,18
"29x19",0.313423108556703,0.116454204705916,0.0810303979938154,0.111584432986214,0.146182532574379,0.016625006204375,0.058185926681354,0.156514390297244,29,19
"29x20",0.221721031072093,0.129275148914235,0.249872090488962,0.039086832546058,0.180126910669298,0.0303769225932406,0.0534690056564737,0.0960720580596395,29,20
"29x21",0.234323340824433,0.158805432658471,0.171643697743757,0.0687477918802615,0.0939024755974056,0.018725333316069,0.0681208209749507,0.185731107004652,29,21
"29x22",0.11536328200275,0.0889614225828929,0.239009042111675,0.0691120244370179,0.147202551757946,0.124345564202859,0.0604622405933968,0.155543872311462,29,22
"29x23",0.14687323866186,0.22221664041526,0.120843235764131,0.0700310223083241,0.0987189827245979,0.0351310839083657,0.143057318265484,0.163128477951977,29,23
"29x24",0.189488857996574,0.198376683009934,0.0314855225784987,0.0792332299535609,0.0847422942832446,0.0864957290929475,0.102862200609838,0.227315482475401,29,24
"29x25",0.207852379071068,0.0626612753522001,0.266012536373827,0.136193869965051,0.146602162253148,0.0207437632414573,0.05159260633505,0.108341407408198,29,25
"29x26",0.0686197134057797,0.00631289479989962,0.315503125935987,0.0372059665460263,0.237300960021036,0.0889750353888038,0.122434457342782,0.123647846559685,29,26
"29x27",0.213753642480261,0.023225889487946,0.259298205615124,0.0876229524676742,0.299320002138056,0.0200171712951442,0.0259747545340248,0.07078738198177,29,27
"29x28",0.122801278376009,0.0584063003555648,0.327463950147878,0.0402388333066085,0.177897133256916,0.0145004120691051,0.23720985618992,0.0214822362979989,29,28
"29x29",0.0336070667583611,0,0.311789259273197,0.00966575734901021,0.245072566873601,0.0124236231162118,0.141807498667226,0.245634227962392,29,29
"29x30",0.0375662506089763,1.54406991984984e-17,0.32173952356019,0.0508612598336441,0.196007499541237,0.070294998327532,0.0433375392464797,0.280192928881941,29,30
"29x31",0.0128624695537622,0,0.257084905855449,0.0619861230698681,0.164389937956016,0.285152138830022,0.0859765331963575,0.132547891538525,29,31
"29x32",0.0665876207604797,0.110784924441128,0.106950809030371,0.0527655903313682,0.361713015270543,0.143478415064029,0.10418250386499,0.0535371212370906,29,32
"29x33",0.114388442281377,0.101305115217291,0.157061745441606,0.0289277933855687,0.328312453020259,0.111904307058586,0.072368356865547,0.0857317867297652,29,33
"29x34",0.185450434680741,0.029061341299188,0.0946457703594758,0.0669590670192506,0.311014013774116,0.140824364859842,0.105621321134785,0.0664236868726015,29,34
"29x35",0.160029809476699,0.0642137890583346,0.225180405373514,0.0310816231070347,0.332309000271399,0.0079965849399736,0.0521424099947722,0.127046377778274,29,35
"29x36",0.136957247281586,0.158463463519621,0.0816090832275286,0.101282958676822,0.3141471179338,0.0240722092830303,0.00851081956318332,0.174957100514428,29,36
"29x37",0.19526154548655,0.0181232204101942,0.119476598420394,0.0917186784748107,0.183155942670923,0.151219900775668,0.0677365363488359,0.173307577412624,29,37
"29x38",0.125307050697441,0.0168216269668133,0.191744867847519,0.068118753265267,0.327354243528606,0.124814916603124,0.0822797360635934,0.0635588050276357,29,38
"29x39",0.213141383579337,1.57585535160107e-17,0.229210328469388,0.0438505870077887,0.217937821469232,0.0195466435126734,0.129328642930031,0.14698459303155,29,39
"29x40",0.315518482939662,0.0291337670342918,0.227457545386352,0.111237167214972,0.101608158940273,0.0152529863013035,0.0493975954004811,0.150394296782665,29,40
"29x41",0.266240174457125,0.071735910858939,0.209772217259258,0.0890354727330684,0.0589079883340254,0.0270912472300835,0.141161866714456,0.136055122413044,29,41
"29x42",0.266272752935666,0.0805339771360004,0.189816873863316,0.0898380635270111,0.118133790005544,0.0287371238855718,0.0463606703285211,0.180306748318369,29,42
"29x43",0.2474140629481,0.0864281096332645,0.177256391770601,0.0887102217551651,0.184998748101734,0.0235473485208202,0.108741907826289,0.0829032094440261,29,43
"29x44",0.364315771627703,0.051866666352755,0.208221579894628,0.0826696432974281,0.0845142795513677,0.0372464965703088,0.0677258045669347,0.103439758138874,29,44
"29x45",0.288476218211122,0.101112930931892,0.119565755817888,0.103232490544916,0.0860285427207881,0.0777826549733693,0.0713256517224722,0.152475755077552,29,45
"29x46",0.16731585481776,0.23340849786007,0.0502966453798089,0.0976179800410064,0.1781299371843,0.121203880139578,0.0732800789627236,0.0787471256147532,29,46
"29x47",0.243798920690449,0.119681012118138,0.141809200829993,0.0824176566898334,0.0692293000014927,0.188617955578973,0.0816976853619779,0.0727482687291434,29,47
"29x48",0.19556182049931,0.251576265862879,0.0738042617203536,0.0649540611858479,0.160843394624724,0.068103296481179,0.0751499657428367,0.11000693388287,29,48
"29x49",0.28225627243088,0.160334829633843,0.0213835226591589,0.0748654464630305,0.146690289186544,0.0209526124384384,0.0841456847487034,0.209371342439402,29,49
"30x0",0.152124298877062,0.250806431141161,0.0521544446363703,0.0911605444998426,0.285952253635372,0.0254290457594656,0.0785676934989586,0.0638052879517684,30,0
"30x1",0.147535788484158,0.327565664553577,0.0425221386684541,0.0844227729680299,0.0726110021165609,0.0694129701151423,0.0955524891318275,0.16037717396225,30,1
"30x2",0.0699118948900036,0.201696439776212,0.103219246915633,0.092865784535465,0.391705986131644,0.0242784625838305,0.0810618353019416,0.0352603498652693,30,2
"30x3",0.246155677615406,0.25482520937835,0.130682550810224,0.11776249667649,0.0831809983882303,0.0315196964914439,0.0624897256388146,0.0733836450010419,30,3
"30x4",0.286294713672103,0.208045632512554,0.0371634085357461,0.117603744249152,0.0652437767940245,0.103145218943634,0.0990112362977434,0.0834922689950431,30,4
"30x5",0.200162647896612,0.294792649817662,0.136873515398178,0.0679774263438233,0.0658981144274607,0.0968165440013841,0.0610285796183491,0.0764505224965314,30,5
"30x6",0.277669123558424,0.22839457812996,0.0821005172849993,0.0886679905065945,0.0487428452754507,0.021949754913921,0.0716510340207166,0.180824156309934,30,6
"30x7",0.272103030078452,0.237407899375611,0.0676350871519314,0.0876615347878054,0.0674258382043938,0.0465048054508824,0.0735689551063493,0.147692849844574,30,7
"30x8",0.137051750971355,0.246451681830948,0.103410622201939,0.0952071731051045,0.100407967941772,0.0218289505083903,0.0666153047667696,0.229026548673722,30,8
"30x9",0.201708797665399,0.163887281183024,0.0841007402148379,0.0739661409959484,0.294148143161601,0.0130272069139914,0.0899678816782115,0.0791938081869865,30,9
"30x10",0.156005611822165,0.247242269414716,0.0415441022452607,0.102848043669932,0.0486253433506865,0.00824720889022862,0.206770107659091,0.18871731294792,30,10
"30x11",0.169481023466077,0.30435407571945,0.101134118382073,0.0895457681394972,0.0675440002341271,0.12894140515243,0.0544257593725255,0.0845738495338202,30,11
"30x12",0.261873091983878,0.239005241153882,0.152458191103394,0.110811231177097,0.0626581187756927,0.0227139511307657,0.0497425327818598,0.100737641893432,30,12
"30x13",0.197222967399057,0.291323317029468,0.0452256797923569,0.0741908249085576,0.15444306229257,0.0698255540790437,0.0793993031442149,0.0883692913547323,30,13
"30x14",0.225909610570936,0.10159993616221,0.0982130402130074,0.119942420697737,0.0743013513502187,0.0326789463705738,0.160169349932309,0.187185344703009,30,14
"30x15",0.159429004840796,0.103383617794695,0.193419849082774,0.0864945584240159,0.307592490497337,0.0180040046648776,0.098187065360779,0.0334894093347249,30,15
"30x16",0.315597483772291,0.154566204591069,0.0512107158564567,0.128248692374971,0.131823932132204,0.0315067561003626,0.0716171127089873,0.115429102463658,30,16
"30x17",0.17759258832433,0.115889479144405,0.18633597975589,0.0707830053115015,0.0888395972936,0.0132963015427624,0.290136492329612,0.0571265562978989,30,17
"30x18",0.318521688296732,0.0899623675413658,0.219336575669384,0.0417084492681059,0.0821782918814778,0.0281125187566424,0.0725972787535931,0.1475828298327,30,18
"30x19",0.124533154887756,0.347289038259204,0.0701487837103599,0.131702646887711,0.0690680206294799,0.0374577383735529,0.13286796860165,0.0869326486502865,30,19
"30x20",0.346171880496957,0.0861808121054967,0.107839500476866,0.0622891490293451,0.11532422961735,0.0789742407296776,0.0856805934246519,0.117539594119655,30,20
"30x21",0.289982586066454,0.112262265034797,0.0806940311089892,0.117344963282187,0.0568155784121075,0.0964675857904921,0.183356062529522,0.0630769277754508,30,21
"30x22",0.14881014134695,0.162364332182834,0.196912434158547,0.0937713061527014,0.145902284938246,0.0213197672723119,0.12843480834776,0.102484925600649,30,22
"30x23",0.228786134067613,0.0655060844526512,0.0505366857448496,0.0898536154627912,0.358935307681934,0.0286070919616237,0.0590186678658333,0.118756412762703,30,23
"30x24",0.169294247536954,0.117579119310454,0.168929877856627,0.108715143529201,0.136723210733767,0.226450476839206,0.0580136716752917,0.0142942525184988,30,24
"30x25",0.265933231293059,0.163273942276008,0.0736265999887781,0.117947069906834,0.0571626447419859,0.082336660207014,0.0752041222506824,0.164515729335638,30,25
"30x26",0.0998274231427718,0.240993207826334,0.173100775415219,0.0651155795063228,0.267454057010457,0.00838003915466934,0.0920690919415276,0.0530598260026988,30,26
"30x27",0.203360878562683,0.130187642634397,0.248986867829057,0.109985629641702,0.0880883952824359,0.016591263299057,0.0556409725960048,0.147158350154663,30,27
"30x28",0.186389181762878,0.202366422005721,0.152629896232034,0.0761612600421506,0.181082088432867,0.0255732892853703,0.0789206318640026,0.0968772303749765,30,28
"30x29",0.105257211240815,0.0546528972625976,0.123075243755182,0.0155116406465262,0.151911128710137,0.156310921032591,0.0721292996425688,0.321151657709584,30,29
"30x30",0.164042824566205,0.152898814280526,0.0434816815711656,0.0757683962712103,0.113261102690336,0.0208379550679556,0.0451351615925772,0.384574063960024,30,30
"30x31",0.105248882107064,0.0404183410902119,0.200113133437502,0.0669217992130487,0.236868617413642,0.062077034726933,0.188209493684384,0.100142698327214,30,31
"30x32",0.234521101427247,0.0825959728270865,0.30549890478862,0.041653625584495,0.0301611216742191,0.0304835723042151,0.090315559432635,0.184770141961482,30,32
"30x33",0.177017919987262,0.0993957428959429,0.0943918756013051,0.127873088273699,0.282031500182556,0.0143665499907189,0.134951420945826,0.0699719021226904,30,33
"30x34",0.309679694972628,0.0319236455426539,0.0640807541564566,0.0927247334707465,0.246131972733581,0.0786048438062687,0.0528973819618322,0.123956973355833,30,34
"30x35",0.25169396784838,0.0357819089271396,0.192904304975083,0.052548210843616,0.0604138211067852,0.127611882402723,0.0677366803265389,0.211309223569735,30,35
"30x36",0.162098877882129,0.0868043250058548,0.308353384551072,0.0257503292036695,0.158881600523766,0.0312543525865615,0.0414031703567161,0.185453959890232,30,36
"30x37",0.145804385976967,0.0763994441389917,0.224526481175057,0.105548586095108,0.250441604658495,0.0361441509414641,0.0576788886192629,0.103456458394654,30,37
"30x38",0.363757643963858,0.00418950878410826,0.049677166766055,0.0407440467848346,0.134025400024515,0.0163963827232728,0.0493827226938841,0.341827128259472,30,38
"30x39",0.168411361790615,0.190897171898876,0.0832140047408103,0.0537735221002547,0.246910290029615,0.0201222445305886,0.0997092438511683,0.136962161058071,30,39
"30x40",0.277743613148781,0.136407117237586,0.196242294354894,0.0521874931381653,0.173962516735537,0.0138495891313068,0.109917185020096,0.0396901912336348,30,40
"30x41",0.19381272496206,0.34568625834083,0.0196605646254932,0.0511849320974471,0.225986241202064,0.0251040837533131,0.076269670550663,0.0622955244681294,30,41
"30x42",0.265769921200432,0.10543866716152,0.0965713268045646,0.110960200507862,0.0974343444407802,0.0241392519472551,0.200072720077253,0.0996135678603335,30,42
"30x43",0.172725567407095,0.0870372390737045,0.0731378667534879,0.0318397490763563,0.17817790805153,0.013793828825892,0.17481967393104,0.268468166880895,30,43
"30x44",0.327909839493658,0.119424402568909,0.038455384168486,0.0744367080948043,0.161583324844846,0.131408754918835,0.0785210444931672,0.0682605414172936,30,44
"30x45",0.369110691256587,0.0676223994474943,0.0760052488984152,0.125937571759665,0.0741882230435892,0.112001094794468,0.073113193202079,0.102021577597702,30,45
"30x46",0.254026390212373,0.121560943231855,0.306376453950734,0.0932470600503912,0.0470598677629632,0.0268812622033212,0.116857326778586,0.033990695809777,30,46
"30x47",0.246017238872668,0.0444006170923323,0.176621416304176,0.103392230665735,0.0782921242401692,0.0214029910943174,0.278284154447365,0.0515892272832374,30,47
"30x48",0.332786264875828,0.121269274162946,0.0658509588755522,0.0599922902516158,0.151111625008822,0.0989451125594349,0.0660984041467231,0.103946070119079,30,48
"30x49",0.280318332036856,0.158949717465279,0.179016038595114,0.0772037744271518,0.0891905184505918,0.081265620351482,0.0520086004538628,0.0820473982196633,30,49
"31x0",0.0991419840746465,0.232665401643082,0.193058671647184,0.209696673720069,0.131623433558324,0.0152697597622524,0.0750358630972257,0.0435082124972164,31,0
"31x1",0.152136689889103,0.317910113897879,0.0928193560094315,0.120523619578507,0.0879238787767545,0.0279058974816131,0.0707876411456944,0.129992803221017,31,1
"31x2",0.201393305262846,0.270552185713742,0.0557296645689251,0.0844079413220497,0.0855596635746069,0.0184480207232309,0.136143803381167,0.147765415453433,31,2
"31x3",0.196932545701736,0.209282374371107,0.162252651960257,0.14977789171285,0.0376255794383297,0.0723137792178534,0.0782395837947539,0.0935755938031126,31,3
"31x4",0.199218613503147,0.224539544844101,0.0685096399108922,0.154473812015556,0.148705480937689,0.0303222716092059,0.106298904170699,0.06793173300871,31,4
"31x5",0.137218360223933,0.350030628905136,0.0912506715625832,0.0575071195549435,0.151482564545735,0.02397697217973,0.0988138894787915,0.0897197935491482,31,5
"31x6",0.270730205101279,0.214025449009873,0.146297613959816,0.0845218736794904,0.121736518198986,0.0291437449339028,0.0305588177772634,0.10298577733939,31,6
"31x7",0.21347847399304,0.341069573034208,0.0180846315436543,0.115648767436515,0.167275888872107,0.0345556066853174,0.0298602843473073,0.0800267740878506,31,7
"31x8",0.247300870375916,0.144836846822279,0.195089803022329,0.0847740667452405,0.0670877205136696,0.0198595703516884,0.134780424259178,0.106270697909699,31,8
"31x9",0.153152397990621,0.310395238486926,0.0158445716841323,0.103421036586605,0.226493258192896,0.0215701577084064,0.0495382943787691,0.119585044971644,31,9
"31x10",0.239299877271153,0.223092080198082,0.0626693646792475,0.0686704544638848,0.125936256503966,0.0280465964554758,0.080339175337091,0.171946195091101,31,10
"31x11",0.176270952725638,0.203125729522385,0.0554001928098362,0.0680481364762267,0.123716959534932,0.145261950098375,0.0873387774858066,0.1408373013468,31,11
"31x12",0.169859457479222,0.220761366388211,0.065736785219401,0.12648572164243,0.100769446508989,0.0170500875647115,0.212761489244067,0.0865756459529694,31,12
"31x13",0.197598464505233,0.282052401572518,0.026695227970886,0.11729279926758,0.122128744364562,0.0178145230576661,0.082924526687523,0.153493312574031,31,13
"31x14",0.295482391023552,0.113170288807709,0.160281207300175,0.123424254641492,0.0507297042463018,0.0311205154213199,0.111037315991255,0.114754322568195,31,14
"31x15",0.227030927676376,0.099757385009588,0.0956276740851155,0.0630584438068232,0.0854150997982637,0.082980298691149,0.146689325802816,0.199440845129868,31,15
